iterations,likelihood,prior,lengths,phylogeny_mean,phylogeny_std,window_concentration,window_typical_fraction,omega_0,omega_5,omega_10,omega_15,omega_20,omega_25,omega_30
12750,1.0018740126017294,1.0083770652610655,1.008831626039669,1.0619825071453781,1.0507568131079537,1.010952303670384,1.0003810539539415,1.0004052492711035,1.0011000121185285,1.0000222393439726,1.0001233879399132,1.0005796050541205,1.0000624677636423,1.0007442812075835
13000,1.0014141849133682,1.006782052881596,1.0073038860689836,1.061393205248905,1.0523201920203467,1.0128411642006445,1.0004871478504005,1.0003480428644873,1.000975427579127,1.0000319750547693,1.0001263534244063,1.0005066162752565,1.0000687572299436,1.0006368006792246
13250,1.0013862935206683,1.0065335195057743,1.0070187345396184,1.0605193992120354,1.0539593115868473,1.0119985394270612,1.0003906923985413,1.0003696940052287,1.0008974465623424,1.0000410884210367,1.000143265897779,1.0005357078062351,1.0000972208162109,1.0006416371028977
13500,1.0011526987322443,1.0062534380005077,1.0066998512438283,1.0590916049766599,1.0563252907139933,1.011403330043615,1.0003592800146388,1.000285341254664,1.0007942291333412,1.000054383292389,1.0001463766132304,1.0004567267675868,1.0001099803349474,1.0005436214727095
13750,1.0010139874394548,1.0059700363091066,1.0063894029485858,1.0556081132348705,1.0577791737386273,1.011863997956221,1.0003702166925001,1.0002440205946386,1.0007831477309952,1.0000484572731565,1.0001219992063635,1.0004450807712462,1.0000886686694426,1.0005107659064685
14000,1.0007136780452257,1.0058189861777398,1.0062348963697354,1.0523506177360358,1.0591343669283966,1.0116028041716796,1.0004077668282632,1.0002058225957973,1.0007687856877212,1.0000441264227136,1.0001192824780636,1.000414729611568,1.000068747403043,1.0005107103590314
14250,1.000780617239239,1.0058291219407867,1.0061754687498112,1.049459238403511,1.060176132445137,1.0110233641812947,1.000413363054203,1.0002235505401385,1.0008288666423162,1.0000332695314857,1.0001080807584481,1.0004229508403755,1.0000613013922157,1.000586848929431
14500,1.0008567492673164,1.0055074130132127,1.005817743182536,1.0480014968749567,1.0602888720952064,1.010293565429492,1.000380144989035,1.0002509980299428,1.000879007701434,1.0000262769889998,1.0001012418373723,1.0004882857219308,1.0000573753007465,1.0006023283663583
14750,1.0008786283843865,1.0052110576605484,1.005466687450872,1.0456515725938096,1.0590923328643025,1.0095585193765304,1.0003717851664833,1.0002480014212154,1.0008368783203918,1.0000219413075355,1.0000766357484738,1.000474543108973,1.0000569077356833,1.0005626809343666
15000,1.000759216577244,1.0048166784518806,1.0050446405358524,1.0461576008700795,1.0567823247386863,1.0096729347876137,1.000329761893346,1.0002498231612882,1.0008340273447798,1.0000293826334736,1.0000690426996866,1.0004441463652491,1.000075318501983,1.000502780634112
15250,1.0008198195327438,1.0047815593587803,1.0049783602987903,1.046259640611649,1.0539549575842504,1.0094920656669526,1.00033393380566,1.0002155816132507,1.0008119528305224,1.0000328491983042,1.0000566734452718,1.0004634398549945,1.0000709770089382,1.000502399527033
15500,1.0008497708588608,1.0041874717693786,1.004343421030678,1.046397733342193,1.0506544528954256,1.0096835147887093,1.0003671511674024,1.0002026135871778,1.0008206804990945,1.00005360955384,1.0000738391639616,1.0004561925902522,1.0001023561298221,1.000506461275504
15750,1.0008221148900327,1.0038044586147354,1.004040203445131,1.0473368571012507,1.047565365569103,1.0096434277891726,1.0003981197420984,1.0001941905764147,1.0008208404947498,1.0000642104115731,1.0000773896291397,1.0003862131447088,1.0001185690695906,1.0004927397823324
16000,1.0007947586719226,1.0035382088882456,1.003797844757499,1.0481258324156253,1.045054650914071,1.0093121174856474,1.0003616952729033,1.0001766464141308,1.000846603178757,1.0000678659409272,1.00009032713069,1.0003740988869583,1.0001164375172422,1.000476990280572
16250,1.0007467741887006,1.0030437183135992,1.0033264203020742,1.0482273786370744,1.042768975927904,1.0094584130871669,1.0003293913131621,1.0001984730292375,1.000799198823989,1.0000655641936054,1.0000694962141354,1.0004312377356432,1.0000991103556505,1.0005050323707225
16500,1.0008488305003267,1.0031843188248366,1.0033638490510328,1.0504948031367465,1.0409520790569613,1.0099301582681433,1.0002887219441365,1.0002178457121123,1.0007871801540298,1.0000606353260342,1.0000618153516272,1.0004553690469016,1.000108365786336,1.000565628832824
16750,1.0010591871489138,1.0035349101301774,1.003693102367395,1.051846698887682,1.0424368472910992,1.010236897103438,1.0002618540137787,1.000237704802776,1.0008568403541778,1.0000460072226014,1.0000417420097651,1.0005143138004489,1.0001106620653564,1.0005796698389846
17000,1.001287198097116,1.0035483559545184,1.0037223489166305,1.0517492141588567,1.0432644317705977,1.0095168067368372,1.0003162638268945,1.0002519617030585,1.0008589386132536,1.000042336554132,1.0000321166861599,1.0005363183037146,1.0001030327227338,1.000573157048223
17250,1.0010901986537284,1.0031826205450507,1.0033855015710704,1.0519127475598824,1.0432395605391493,1.0099710435880178,1.0002963216557728,1.0002275223273516,1.0007830163587663,1.0000434918688257,1.0000353482009314,1.0004576134505831,1.0000925617750387,1.000486353211197
17500,1.0009051415873842,1.0030241406151863,1.0032514741792675,1.0509515644613991,1.0433181924644246,1.0097189727387053,1.0003056811601507,1.0002098842736684,1.0007374705121292,1.0000386826640049,1.000031335456341,1.0004110782962834,1.0000900885904045,1.000415743857326
17750,1.0008083312183818,1.0029588880185134,1.003153707902323,1.0493223462906522,1.0421048925631775,1.00877636876764,1.0003329966947647,1.0002232407434326,1.00068358287261,1.0000430055020348,1.000010633852198,1.000396199068884,1.000081919755904,1.0004422667106911
18000,1.000816864336676,1.003086787657369,1.0032765434170468,1.0488971622790073,1.0408387592777821,1.0077968785145324,1.0002735600388442,1.000246939616565,1.0006904118998152,1.0000371602033848,0.9999970208822365,1.000447306977794,1.0000684264569737,1.000487742958467
18250,1.00063100497101,1.0033271524509066,1.0034882930616418,1.0483059276453606,1.0398164675404906,1.0076249771640042,1.000253310342806,1.0002510402629194,1.000651483951014,1.00003582610744,0.9999926496592799,1.0004401392205446,1.0000700024311082,1.00047208171096
18500,1.0006143624690047,1.003547943769859,1.0036907004901665,1.0477318761844037,1.0396769665879044,1.0085980387454179,1.000230289625496,1.0002632038295711,1.00064478348657,1.0000395321211362,0.9999944609828849,1.0004751683444881,1.0000793920372069,1.0005010668420333
18750,1.0006802624365556,1.003646250805698,1.003754010627086,1.0470604398722831,1.0396031979653213,1.0090855538596293,1.0002051697383134,1.0002956728514107,1.0006438004395153,1.0000465725241254,0.9999960658995668,1.0005096708777905,1.000080926077694,1.0005433768584306
19000,1.0007369334319391,1.003730903202518,1.003804657304736,1.046816889479982,1.0399600690428414,1.009054991329122,1.000242098742948,1.0003348370406846,1.00068363080251,1.0000523694160715,0.9999983804926754,1.0005502842333638,1.0000750736324286,1.000601229144883
19250,1.0008248266418425,1.0038766618000448,1.0039125918689455,1.0470038704214388,1.0396360447260307,1.0083707787428589,1.000234648319161,1.0003260291021019,1.0007379574835382,1.000053232777147,1.0000032058636017,1.0005776674127653,1.000076972859316,1.0006166434308126
19500,1.000751450273852,1.0037511787903144,1.0037982554498748,1.0481858152796817,1.0378724554201246,1.0084518519296728,1.0002050377412974,1.0003072397021866,1.0007168045029775,1.0000574912156872,1.0000058369570022,1.0005444132340087,1.0000704072912088,1.0005897147857157
19750,1.0007723153293673,1.0035734298048056,1.0036160576132476,1.0496275457885758,1.0359974169951474,1.008393625891217,1.0001795823520294,1.0002994246362464,1.0007190731360416,1.0000563376922145,1.0000124348710697,1.0005588467139983,1.0000682224034116,1.0005935180782328
20000,1.000658658455385,1.0036331052149303,1.0036694444934284,1.0497104896120577,1.0350572796866844,1.008047229375611,1.0001716481282752,1.000290435952549,1.0006836342427732,1.000058869723197,1.0000179920951622,1.000530184141726,1.0000692794934105,1.0005604370738923
20250,1.000623643578642,1.0033552623812836,1.0033868285555356,1.0494362838087559,1.0333419175311513,1.0077124464463918,1.0001764229529757,1.0003023984985278,1.0006687224336848,1.000052263065121,1.0000167044243653,1.000511077304601,1.0000603126489467,1.0005385242138531
20500,1.000749651731004,1.0030103497148888,1.0030315946486783,1.0491544381687496,1.0323337119676892,1.0079483241675478,1.0001495736112853,1.0003093291502039,1.0006679060078125,1.000045056079275,1.000021585032613,1.0005083658615057,1.000047640234307,1.0005288035327782
20750,1.0008104901223038,1.003021142840692,1.0030205853339187,1.0485255807886966,1.0310581850452505,1.0084828155835373,1.0001996592090798,1.0003680094673149,1.0006571744134864,1.0000633296840835,1.0000231148794907,1.0005126275831644,1.000039247986569,1.000590332188387
21000,1.0008151912991923,1.0029958515721753,1.0030244663213792,1.0483428729800246,1.0302075580253873,1.0082811091402974,1.000188906760174,1.0003468576449586,1.0006282249920977,1.0000832130893407,1.0000250103313748,1.0004841694113886,1.0000323096848882,1.0005451397894387
21250,1.0008446683013204,1.002826655982102,1.0028794464798847,1.048123866554096,1.0294962650529227,1.007729177194136,1.0001636285378717,1.0003247944157594,1.0006292482377652,1.000080480038718,1.0000373221084955,1.0004615809454227,1.0000274211743136,1.0005129330367764
21500,1.0007910993845062,1.002826740298486,1.0028934870322739,1.0459198650928416,1.0283212889658813,1.0072651652164246,1.0001754905609976,1.0003010374815486,1.0006140255879765,1.0000670104186382,1.000035667702349,1.000428376894105,1.0000344378581754,1.0004944241120126
21750,1.0007806550913472,1.00276304106894,1.002804006994257,1.0451564686338888,1.0282605590351674,1.0068527913727252,1.000155075874873,1.000311146610958,1.0005680432074684,1.0000623008664524,1.000034523150858,1.0004025687952658,1.0000377708021508,1.0004729097909786
22000,1.0007243389513554,1.0027520472472697,1.0027861750286098,1.043545869751579,1.0287244862440252,1.0066137625185272,1.0001421287085537,1.0003077930332023,1.0005456370804688,1.0000628680016126,1.000020564085455,1.000376536797065,1.0000364644857418,1.0004557977853534
22250,1.0007614141626293,1.0026779132220454,1.0026899250786143,1.041624753185653,1.02809843879764,1.0064887977374497,1.0001268311959917,1.0003307921966522,1.0005556138564438,1.0000601057385488,1.0000170330334888,1.000363412760381,1.000044916803635,1.000455311904603
22500,1.0007120549875963,1.0022877388541842,1.0022468886486653,1.0403316246263443,1.026307952327367,1.006498557819107,1.0000837209601603,1.0002852472587644,1.0005303452859926,1.0000571490026133,1.0000210144251056,1.0003447072192087,1.000047696598873,1.0004780320103757
22750,1.0006175051304251,1.0019086371959534,1.001892250261661,1.0389532205611451,1.0246766323774212,1.0064435561844522,1.0000847914952349,1.0002610983630391,1.0005194719733772,1.0000579536487606,1.0000213983386443,1.0003187093717076,1.0000379894599825,1.000467821439741
23000,1.0005797461506265,1.0019791501972164,1.001962673449609,1.037283710033753,1.0237520995997242,1.0064849234877968,1.0001265686698662,1.0002500080022905,1.0004917573389043,1.0000586976226833,1.0000262539081586,1.0002997576677006,1.0000442072465021,1.0004594831673503
23250,1.0005952179024642,1.0020039226750217,1.0019801319239998,1.03550930163126,1.0230634719900544,1.0064333737419653,1.0001362810930876,1.0002595267807082,1.0004799295515068,1.0000664459075612,1.0000276193016515,1.0002982020404991,1.0000468838052348,1.0004564665771254
23500,1.000554206010135,1.0018105906812658,1.001792426425805,1.034138450452541,1.022456902665641,1.006502679850423,1.000158039379261,1.0002298169222412,1.0004627576857141,1.0000740865011348,1.0000305744383706,1.0002689964013236,1.0000673186703932,1.0004302402031184
23750,1.0005501064810784,1.0017099717150717,1.0016961332221401,1.0333393268557052,1.0223891745672467,1.0064843162061567,1.0001508257944212,1.0002151679024787,1.0004527500052391,1.0000677651657923,1.0000297599086698,1.0002877395260932,1.0000706585304893,1.0004386283087545
24000,1.0005372353647846,1.0015323074582332,1.0015165499026446,1.0328984367205756,1.0232312727762762,1.0066299892306223,1.0001340331244135,1.0002045590637616,1.0004532857638466,1.000065167017064,1.0000260260019385,1.0002967684328783,1.0000757589596312,1.0004387388728266
24250,1.000575624083968,1.001690450444172,1.001644277519852,1.0317907531570356,1.0237992679615964,1.0064587027683882,1.0001484679031365,1.00017961567406,1.0004357517725524,1.0000567851037192,1.0000292774247088,1.0002886522619994,1.0000856429126597,1.0004171614780477
24500,1.0005501146151,1.0019152633378345,1.0019024448829752,1.031872969751673,1.0244157338181081,1.0061603713937854,1.0001377473356359,1.000165732352278,1.00043239193282,1.000050314223048,1.000021893261933,1.0003062525417643,1.0000828105248007,1.0004073749695783
24750,1.0005222684561261,1.0020454224250028,1.0020848943185239,1.031061636687855,1.024992309122507,1.0060431043423004,1.000114669887149,1.0001689902507807,1.000442742362372,1.0000346780678417,1.000011452916189,1.0003155162657702,1.0000861377550587,1.0004098050861945
