iterations,likelihood,prior,lengths,phylogeny_mean,phylogeny_std,window_concentration,window_typical_fraction,omega_0,omega_20,omega_40,omega_60,omega_80,omega_100
5250,1.0124152447153467,1.018085033707665,1.0182866290208357,1.1266360712089578,1.0714428847351694,1.0109756410515363,1.0007036351156808,0.9999962812848303,1.0003686466387303,1.0011522261328034,1.001953830836502,0.9999948658093833,1.0000187958987967
5500,1.0106316856357687,1.0176099313590625,1.0178002789637697,1.1216722344198466,1.060075376734175,1.0113342603328037,1.0006339638745745,0.9999786738640419,1.0003931745483887,1.0009824260777158,1.0015766783359425,0.9999956547587219,1.0000141080369542
5750,1.0106976866026167,1.0187928689536614,1.0186775165823077,1.1164709840143998,1.0489291517027535,1.0156150242531132,1.0005082010983994,0.9999644239824399,1.0003796554520246,1.0011060557107425,1.001543618356637,0.9999943562301921,0.9999840290933663
6000,1.0106263365539765,1.0165173744423808,1.016395367756746,1.1163573830179092,1.0443791280845074,1.0184412837694965,1.0007065096384944,0.9999737622336092,1.000364167063144,1.0011435537370779,1.0015176717616612,1.0000192773411904,0.9999742548595864
6250,1.0102140855615545,1.0159687529449264,1.0159601865084855,1.1134757161031212,1.0428082299654384,1.0172302985756447,1.0006113965976384,0.9999642487583532,1.0003217315602606,1.0010277154723015,1.0016407202319606,1.0000161545999293,0.9999744483256677
6500,1.0100044802667516,1.0138360080481716,1.0137865690875185,1.1055386701936216,1.0370168880008324,1.0164845357541465,1.000521440708576,0.9999721096113501,1.0003073896218564,1.0008872978853895,1.0015906749474262,1.0000131648917652,0.9999708451364103
6750,1.010186333476681,1.014237875799476,1.0141365262906987,1.0981003842532326,1.036086646597154,1.0171633507000395,1.0005841322714224,0.9999747520995366,1.000301103455421,1.0008995771694031,1.0015459823718489,1.0000274320407998,0.9999811540913673
7000,1.0069758253760899,1.012351445866618,1.0120135866039317,1.096513434041637,1.036045226628333,1.0167204018032088,1.0006616559042958,0.9999607296948746,1.0002533180058062,1.0007493782798424,1.0012577889160574,1.0000148293996869,0.999990665644912
7250,1.0060034865697087,1.010955256551655,1.0103938032818927,1.0948777286724471,1.0377926618505036,1.0171264122229848,1.0005668345295207,0.9999559654907998,1.0002076727191156,1.0007346673131152,1.0011964031009257,1.0000020791847148,0.9999899436817797
7500,1.005730126184864,1.0105467464609295,1.009935225078014,1.0964598048073964,1.039541317655275,1.0158936613675216,1.0006503925337864,0.9999617220161933,1.0001709368532536,1.000689458950316,1.0012727580952183,0.9999952289348433,0.9999791569162361
7750,1.0052048781841363,1.0102397716677738,1.0096816442607772,1.0859616385820274,1.0396708634294718,1.016387278495259,1.0007030403389505,0.9999746698225497,1.000149314920765,1.000590340565131,1.0012258901296442,0.9999811245353462,0.9999860796149892
8000,1.0039436488565123,1.00798188121374,1.0077779916083587,1.080582379341842,1.0399149212354901,1.0138342399385463,1.0006514626323462,0.9999711565080608,1.0001217209515043,1.0004965127343406,1.0010154415151427,0.9999863272834751,0.9999962068980088
8250,1.003595341373192,1.006465337568762,1.006506546440912,1.0767663274778227,1.037547824484793,1.0139536043439694,1.000785120550779,0.999970317677556,1.0000986963218415,1.0004770969687955,1.0008756830059058,0.999992078874718,0.9999942567775604
8500,1.0034845579831275,1.0054184925528156,1.0056557845867484,1.0757155445608226,1.0321236302913626,1.014756537093415,1.00081088113572,0.9999733359432216,1.0000866831342092,1.0004472349102596,1.0009230179519908,0.9999839625113163,0.9999914355345513
8750,1.0034533368083118,1.0046414268872623,1.0049461728112088,1.0767913972558523,1.0303738560024622,1.011984686236536,1.0009649722577745,0.9999694767440649,1.0000713997382527,1.000455166812724,1.0010422089543258,0.9999818560912035,0.9999955314764346
9000,1.0035484507122183,1.0045794852703773,1.0048552443372334,1.0738745071953357,1.0296462126385346,1.0119223462519775,1.00098448055296,0.999976680293025,1.0000741977444054,1.0004153545619203,1.00100094324396,0.9999790752503576,1.0000010611652417
